appid,name,price_usd,release_year,short_desc,developers,publishers,genres_official,user_tags,review_summary,review_count,avg_playtime,med_playtime
1397350,好久不见 - Long Time No See,3.99,2020,"The story centers around a frustrated middle-aged man named Yu Kaijie. Along with his friend Ma Zhigao, they participated in a class reunion and used the chance to rob the safe of their rich classmate. But against all expectations, the tranquil villa turned into a closed-off crime scene...",SleepwalkStudio|橙光游戏, 橙光游戏,Adventure|Casual|Indie|RPG,RPG|FMV|Adventure|Multiple Endings|Nonlinear|Interactive Fiction|Visual Novel|Experimental|Mystery|Investigation|Violent|Survival Horror|Indie|Casual|Story Rich|Choices Matter|Singleplayer,Mostly Positive,221,0,0
1397390,The Break-In,19.5,2023,"Steal everything. Even the people. The Break-In lets you take whatever you want, from TVs to fridges to toilets. And all in 1-4 player co-op, VR and non VR. Select your getaway vehicle, anything from a bicycle to a stolen police van, and load up with gear like hammers and rocket boosters, and steal.",jorgen games Ltd|Oliver Josh,jorgen games Ltd,Action|Indie|Simulation|Early Access,Early Access|VR|Multiplayer|Stealth|Simulation|Crime|Heist|Online Co-Op|Action|Funny|Horror|Exploration|Platformer|Co-op|3D Platformer|Immersive Sim|Physics|First-Person|Action-Adventure|Co-op Campaign,Very Positive,15,247,368
1397580,Eidols,,soon,"Eidols is a psychedelic survival game, set in an alien landscape. As you survive your creature will adapt to your actions, and as you die the life you lived will affect your future creatures. Features deep lore, a wide variety of different abilities, and multiplayer servers to explore it all on.","Gub Head Studios, LLC","Gub Head Studios, LLC",Action|Adventure|Indie|Massively Multiplayer|RPG|Simulation,Multiplayer|Psychedelic|Survival|Psychological Horror|Aliens|Open World|Immersive Sim|Life Sim|Character Customization|Exploration|PvE|Survival Horror|Choices Matter|PvP|Simulation|RPG|Co-op|Online Co-Op|Lore-Rich|Artificial Intelligence,,,0,0
1397030,Survive or Thrive,1.99,2020,"Crikey, mate! You shouldn't be out here all on your own! There's big MONSTAS' runnin' about! And besides... It's not always the beasts that you gotta watch out for. Beasts are easy to predict! They just wanna kill and eat ya! Humans are much harder... They'll pretend to be your friend first!",Randumb Studios,Randumb Studios,RPG|Simulation,Choices Matter|Multiple Endings|Simulation|RPG|Visual Novel|Choose Your Own Adventure|Horror|Trading|Immersive Sim|Survival Horror|Life Sim|Interactive Fiction|Fishing|Hunting|Open World|Stealth|Tabletop|Survival|Dinosaurs|Artificial Intelligence,Very Positive,223,0,0
1397110,Harthorn,3.99,2020,"It's winter break 1994 and schools out at Harthorn High School, but not all is silent in its empty classrooms and dark hallways...",Vincent Lade,Vincent Lade,Action|Adventure|Casual|Indie,Casual|Horror|FPS|Survival Horror|Investigation|Exploration|Shooter|Stealth|Walking Simulator|Survival|3D|First-Person|Dark Humor|Detective|Dynamic Narration|Psychological Horror|Surreal|Story Rich|Action|Conversation,Very Positive,170,0,0
1396310,Orcs and Outlaws,,2025,"A classic action adventure shooter, featuring the blonde bounty hunter Ava Garand versus a horde of super Orcs and their army of the undead. Coming soon to Steam.",Fierce Fun,Fierce Fun,Action,Third-Person Shooter|Souls-like|Action-Adventure|Female Protagonist|Shooter|Third Person|Dark Fantasy|Dragons|Horror|Action|Post-apocalyptic|Adventure|Hero Shooter|Vampire|Story Rich|PvE|Fantasy|Mythology|Romance|Zombies,,,0,0
1396450,最末行程：胜利路19号 Last Journey: 19 Shengli Road,7.39,2021,"Tell the story of a truck driver in the context of modern society. After he accidentally hit a girl in his van. A mysterious monster hunted him. Save the girl. Find help. These experiences are not only experiencing the calamity of reality, but also exploring the truth in his heart.",quan home,quan home|Gamirror Games,Action|Adventure|Indie,Adventure|Action|Action-Adventure|Exploration|Survival|Horror|Investigation|Side Scroller|2D|Hand-drawn|Anime|Comic Book|Third Person|1980s|1990's|Drama|Story Rich|Philosophical|Thriller|Old School,Mostly Positive,22,0,0
1396480,MonsterSoft,8.19,2020,"Manage a game-dev company where your only employees are skillful monsters. Dive into a turn-based, brain teasing adventure. Destroy humans in your free time.",WraithStudio,WraithStudio,Indie|Strategy|Early Access,Strategy|Turn-Based Tactics|Turn-Based Strategy|Top-Down|Tactical|Multiplayer|PvP|Class-Based|Early Access|Indie|Singleplayer|Game Development|Horror,No user reviews,,0,0
1395830,Hoplegs,14.99,2021,"Hoplegs is an unconventional and entertaining platformer where the gamepad buttons are your legs! Create and share your own levels, challenge your friends, and have fun!",WhyKev,WhyKev,Indie,Precision Platformer|Difficult|Platformer|Level Editor|Funny|Physics|Psychological Horror|Co-op|Action|Cartoony|Medieval|Comedy|Comic Book|Adventure|2D|Cartoon|Local Co-Op|4 Player Local|Local Multiplayer|PvP,Positive,37,0,0
1395230,Almost My Floor: Prologue,0.0,2020,"A Prologue to Almost My Floor, an upcoming horror-themed point'n'click adventure. Alex is a real fan of creepy stuff and horror movies, but he never expected to experience it himself just by taking the elevator back home! Can he avoid the madness and deal with the evil he's up against?",Potata Company,Potata Company,Adventure|Indie|Free To Play,Horror|Adventure|Story Rich|Point & Click|Psychological Horror|Puzzle|Singleplayer|Atmospheric|Dark|2D|Comic Book|Psychological|Indie|Choices Matter|Hand-drawn|Short|Multiple Endings|Psychedelic|Free to Play|Mature,Very Positive,156,0,0
1395400,The Corruption Within,8.19,2021,"The Corruption Within is a psychological thriller first-person point &amp; click adventure game set in the Victorian era, with an emphasis on strong narrative, intriguing characters and puzzle-solving.",Cosmic Void|Dave Seaman,Cosmic Void,Adventure|Indie,Adventure|Point & Click|Indie|Story Rich|Mystery|Psychological|Thriller|Pixel Graphics|Investigation|Retro|Puzzle|Exploration|Atmospheric|2D|Singleplayer|Horror|First-Person|Dark|Conversation|Kickstarter,Very Positive,113,0,0
1394770,Neverlooted Dungeon Demo,0.0,2020,"Venture deep into the Neverlooted Dungeon in search of its legendary treasure, and face its treacherous, deadly traps. Using your creativity and magical items in a highly interactive physics-based world, find your own ways to outsmart the dangers, and be the first to uncover its darkest secrets.",Wild Mage Games,Wild Mage Games,Action|Adventure|Indie|RPG|Simulation,Dungeon Crawler|RPG|Immersive Sim|Physics|Dark Fantasy|Atmospheric|Action RPG|Puzzle|Sandbox|Exploration|Souls-like|Adventure|First-Person|Dark|Dark Humor|Stealth|Horror|Singleplayer|Fantasy|Indie,Very Positive,207,0,0
1394830,LOCIS,4.99,2020,"LOCIS is a procedural horror adventure set in a dark world where anything is possible. You are an entity that for unknown reasons finds itself in this place, will you be able to survive the trials Ubel has in store for you?",Giuseppe Bonanno|Francesco D'Auria,Groove Studio,Adventure|Indie,Survival Horror|Roguelite|Procedural Generation|Exploration|Horror|Pixel Graphics|Singleplayer|Adventure|Gore|Indie|Violent|Retro|Psychological Horror,Positive,18,0,0
1394930,MAMIYA,19.5,2021,"MAMIYA is a captivating, dark mystery visual novel in which a group of young men struggle against existential dread before the end of the world.",Kenkou Land,Fruitbat Factory,Action|Adventure|Casual,Psychological Horror|Visual Novel|Story Rich|LGBTQ+|Noir|2D|Multiple Endings|Choices Matter|Horror|Anime|Stylized|Dark Fantasy|Drama|Mystery|Casual|Emotional|Atmospheric|Adventure|Dark|Singleplayer,Very Positive,246,24,24
1394990,Heart of Summer,15.79,2025,"Live the anime school life—just like on TV!—filled with off-the-wall comedy, sunshine, and GIRLS!",Akehabara,Akehabara,Adventure|Indie|Simulation,Dating Sim|Visual Novel|Romance|Anime|Horror|Comedy|Mystery|Illuminati|Skateboarding|Indie|Multiple Endings|Choose Your Own Adventure|Simulation|Adventure|2D|Cute|Funny|Choices Matter|Story Rich|Singleplayer,6 user reviews,,0,0
1395120,At Eve’s Wake Definitive Edition,9.99,2021,"An interactive Lovecraftian horror story about surviving a family you never knew and their servitude to a dark patron. True to the genre, you retain all knowledge from every play-through. Shape your fate and that of the family. Will you embrace this gift or rid humanity of their taint?",Sugar Rush Studios,Sugar Rush Studios,Adventure|Indie,Psychological Horror|Visual Novel|Story Rich|Choices Matter|Lovecraftian|Interactive Fiction|Adventure|Dynamic Narration|Horror|Choose Your Own Adventure|Simulation|Hand-drawn|Noir|Conspiracy|Diplomacy|2D|Multiple Endings|Nonlinear|Dark|Singleplayer,Positive,32,0,0
1394640,Dark Room VR,0.0,2020,A horror survival-based shooter game. Protect your self from the demons coming at you from all directions. Use the sound to your advantage and guns to take them down.,Royce Charles Fernandes,Royce Charles Fernandes,Action|Free To Play|Indie,Action|Indie|Horror|Survival Horror|VR|Shooter|FPS|Survival|Arcade|Psychological Horror|Free to Play|Minimalist|Demons|Score Attack|Dark|Singleplayer,Positive,13,0,0
1394680,Soul Catcher,0.0,2020,"A Low res horror game 14 years in the making, Soul Catcher has the player take the role of one of six characters who find themselves in a nightmarish remote mountainside trying to save a loved one from a demon worshiping cult. Navigate the mansion, solve the puzzles and evade the horrors that lurk.",TenGu Games Productions|JDWasabi,Rockhopper Labs Ltd,Indie|Free To Play,Horror|Pixel Graphics|Hand-drawn|Dog|Top-Down|Atmospheric|Dark|Demons|Lore-Rich|Adventure|Lovecraftian|Comedy|Exploration|Emotional|Drama|Funny|Psychological Horror|Memes|Singleplayer|Multiple Endings,Positive,12,0,0
1393830,INFLUXIS,0.0,2020,"Explore a mesmerizing alien world, filled with deep bioluminescent wonders and horrors alike. Old alien artefacts await uncovering, in your search for the lost crew of Lazarus, in the search for your family in the depths of planet Eo-III.",BaleYc Studios,BaleYc Studios,Adventure|Indie|Free To Play|Early Access,Open World|Casual|Survival|Open World Survival Craft|Horror|Survival Horror|3D|Colorful|First-Person|Aliens|Atmospheric|Mystery|Nature|Sci-fi|Submarine|Underwater|Crafting|Singleplayer|Inventory Management|Early Access,Mixed,212,0,0
1393440,Hillside,,soon,"Hillside is a unique tower defence game that features lots of level`s, monster`s, and weapons to defend yourself. survive each stage to access the next, or play the one`s you succeedet as infinte and see how far you can push it. and theres many more to come in the future",Dominik G.,Soulraider.dev,Action|Casual|Indie|Strategy|Early Access,Early Access|Action|Strategy|Tower Defense|Survival Horror|Top-Down|Auto Battler|RTS|Turn-Based Strategy|3D|Fighting|Casual|City Builder|Real Time Tactics|Grand Strategy|Wargame|Cartoon|Colorful|Cute|Loot,,,0,0
1392820,Milk inside a bag of milk inside a bag of milk,1.49,2020,"A short story about what sort of challenges everyday little things can be. Help the girl buy milk, be the first not to disappoint her.",Nikita Kryukov,Missing Calm,Adventure|Indie,Visual Novel|Psychological Horror|Horror|Experimental|Abstract|Psychological|Interactive Fiction|Adventure|Text-Based|Anime|Drama|Retro|Philosophical|Emotional|Pixel Graphics|Story Rich|Indie|Singleplayer|Perma Death|Surreal,Overwhelmingly Positive,473,21,22
1392940,Day of the Worms,,announced,"What starts as a day of part-time agricultural endeavour, quickly turns to terror in this hand-drawn, point-and-click adventure with interactive fiction elements. Rake leaves, pick fruit, and fight for your life.",David Rutland,David Rutland,Adventure|Casual|Indie,Hand-drawn|Point & Click|Old School|Survival Horror|Interactive Fiction|Dark Humor|Adventure|2D|Casual|Cartoony|Choose Your Own Adventure|Clicker|Stylized|Agriculture|Conspiracy|Horror|Investigation|Logic|Mystery|Nature,,,0,0
1393060,Fantasy Grounds - Terror Australis - 2nd Edition,20.99,2021,"Terror Australis - 2nd Edition Call of Cthulhu in the Land Down UnderThe driest, flattest, and smallest continent, Australia is almost as big as the continental United States, but has a fraction of the inhabitants--six million people in 1925.","SmiteWorks USA, LLC",,Indie|RPG|Strategy,RPG|Indie|Strategy|Lovecraftian|Software|Party-Based RPG|Adventure|Utilities|Horror|Turn-Based|Psychological Horror|Online Co-Op,,,0,0
1393210,Dashie's Puh-ranormal Activity,9.75,2021,"Dashie's Puh-ranormal Activity is a 3D comedy/horror game developed for the YouTuber Dashie. (YouTube: DashieGames, DashieXP, DashieXP2). The game features various references to Dashie's skits and videos. In this game, Dashie is being haunted by the ghost of his ex and former skit characters.",Jason Morgan,Jason Morgan,Action|Adventure|Indie|Early Access,Horror|Action|Adventure|Survival Horror|Survival|Supernatural|Thriller|Action-Adventure|3D|First-Person|Indie|Early Access|Dark|Singleplayer|Artificial Intelligence,Very Positive,53,0,0
1392450,Deadlane,,announced,Chase or Be Chased - Deadlane is a horror/racing game which pits you against five contestants in a race for survival. Blur the line between the hunter and hunted as you outlive opposing players and blaze your path to victory.,Vscape Studios,Vscape Studios,Indie|Racing,Racing|Survival|Horror|Survival Horror|First-Person|Third Person|Driving|Multiplayer|Indie|Singleplayer,,,0,0
1392570,Dream Knights,2.39,2020,Dive into colourful and surreal dreamscapes in a traditional 2D side-scrolling platformer. Master different skills to help you traverse and battle your way through a horde of strange enemies.,D Sharp Games,D Sharp Games,Action|Adventure|Indie|Early Access,Early Access|Action|Adventure|2D Platformer|Platformer|Side Scroller|Metroidvania|2D|Abstract|Cartoon|Cartoony|Colorful|Cute|Psychedelic|Hack and Slash|Dark Fantasy|Fantasy|Horror|Magic|Zombies,2 user reviews,,0,0
1391950,Leaving Demo,0.0,2020,"Waking up on the train, you realize that this is a different world, and the sun has practically set here. You urgently need to get out of this world. Attention! Contains frightening scenes as well as violence. The game is not intended for children.",Orazgylyjov Davut,Orazgylyjov Davut,,Adventure|Puzzle|Survival|Choose Your Own Adventure|3D|First-Person|Horror|1980s|Snow|Atmospheric|Drama|Dark|Psychological Horror|Supernatural|Philosophical|Story Rich|Choices Matter|Singleplayer|Indie|Exploration,,,0,0
1392070,B.D.K,3.99,2020,B.D.K is a short experimental first person horror game that mainly relies on atmosphere and sounds to create a creepy experience.,EDO,EDO,Indie,Indie|Horror|Experimental|Singleplayer|Abstract|3D|Psychological Horror|Thriller|Gore|First-Person|Violent|Realistic,5 user reviews,,0,0
1392080,Dimetrosaur 2,0.99,2020,"Sequel to fan favorite dimetrosaur, features returning characters continuing the story. Dimetrosaur 2 is a stealth action dinosaur horror game.",Grade 9 Games,Grade 9 Games,Action|Adventure|Indie|Strategy,Action|Strategy|Puzzle|Exploration|Survival|Horror|Top-Down Shooter|2D|Noir|1980s|Hunting|Indie|Adventure|Linear|Stealth|Singleplayer|Sequel,7 user reviews,,0,0
